clip_id,fsid,cls,split,source,duration_sec,note
216293,216293,glass,train,FSD50K,3.0,
216294,216294,glass,train,FSD50K,3.0,
216296,216296,glass,train,FSD50K,3.0,
216298,216298,glass,train,FSD50K,3.0,
216299,216299,glass,train,FSD50K,3.0,
216748,216748,glass,train,FSD50K,7.359,
219090,219090,glass,train,FSD50K,0.9,
219837,219837,glass,train,FSD50K,2.808,
219838,219838,glass,train,FSD50K,2.356,
219843,219843,glass,train,FSD50K,3.236,
219844,219844,glass,train,FSD50K,3.638,
219845,219845,glass,train,FSD50K,2.37,
219846,219846,glass,train,FSD50K,2.788,
219940,219940,glass,train,FSD50K,1.84,
221528,221528,glass,train,FSD50K,1.905,
221532,221532,glass,train,FSD50K,1.086,
221533,221533,glass,train,FSD50K,1.627,
233605,233605,glass,train,FSD50K,1.0,
233606,233606,glass,train,FSD50K,2.0,
233607,233607,glass,train,FSD50K,1.0,
24103,24103,glass,train,FSD50K,23.219,
242254,242254,glass,train,FSD50K,9.708,
242262,242262,glass,train,FSD50K,10.0,
242269,242269,glass,train,FSD50K,10.0,
242270,242270,glass,train,FSD50K,10.0,
242272,242272,glass,train,FSD50K,10.0,
242338,242338,glass,train,FSD50K,4.0,
242339,242339,glass,train,FSD50K,4.0,
242340,242340,glass,train,FSD50K,3.5,
242341,242341,glass,train,FSD50K,3.5,
242345,242345,glass,train,FSD50K,3.0,
242359,242359,glass,train,FSD50K,6.0,
242360,242360,glass,train,FSD50K,4.5,
242361,242361,glass,train,FSD50K,3.5,
242362,242362,glass,train,FSD50K,3.0,
242376,242376,glass,train,FSD50K,3.5,
242377,242377,glass,train,FSD50K,3.5,
242384,242384,glass,train,FSD50K,3.5,
242389,242389,glass,train,FSD50K,4.0,
242391,242391,glass,train,FSD50K,5.0,
242394,242394,glass,train,FSD50K,5.5,
242395,242395,glass,train,FSD50K,4.5,
242433,242433,glass,train,FSD50K,10.0,
242453,242453,glass,train,FSD50K,4.5,
242454,242454,glass,train,FSD50K,3.5,
242457,242457,glass,train,FSD50K,5.0,
242460,242460,glass,train,FSD50K,4.0,
242462,242462,glass,train,FSD50K,4.0,
244193,244193,glass,train,FSD50K,1.285,
244238,244238,glass,train,FSD50K,1.61,
245167,245167,glass,train,FSD50K,2.261,
245410,245410,glass,train,FSD50K,2.759,
245910,245910,glass,train,FSD50K,0.84,
246273,246273,glass,train,FSD50K,25.226,
249874,249874,glass,train,FSD50K,1.672,
250709,250709,glass,train,FSD50K,2.15,
250710,250710,glass,train,FSD50K,3.175,
254721,254721,glass,train,FSD50K,3.101,
254993,254993,glass,train,FSD50K,10.053,
255114,255114,glass,train,FSD50K,3.249,
255182,255182,glass,train,FSD50K,1.896,
255617,255617,glass,train,FSD50K,3.997,
255619,255619,glass,train,FSD50K,5.001,
255622,255622,glass,train,FSD50K,6.01,
255624,255624,glass,train,FSD50K,6.008,
255648,255648,glass,train,FSD50K,4.995,
255650,255650,glass,train,FSD50K,2.502,
255651,255651,glass,train,FSD50K,2.0,
255652,255652,glass,train,FSD50K,2.491,
255654,255654,glass,train,FSD50K,2.999,
255658,255658,glass,train,FSD50K,6.007,
255659,255659,glass,train,FSD50K,6.991,
255662,255662,glass,train,FSD50K,3.015,
256222,256222,glass,train,FSD50K,22.142,
256993,256993,glass,train,FSD50K,1.621,
257350,257350,glass,train,FSD50K,6.449,
257496,257496,glass,train,FSD50K,3.041,
259949,259949,glass,train,FSD50K,5.071,
260433,260433,glass,train,FSD50K,0.669,
260434,260434,glass,train,FSD50K,0.838,
265403,265403,glass,train,FSD50K,1.494,
267290,267290,glass,train,FSD50K,13.044,
26832,26832,glass,train,FSD50K,1.65,
268586,268586,glass,train,FSD50K,5.352,
270516,270516,glass,train,FSD50K,10.684,
270811,270811,glass,train,FSD50K,7.696,
272065,272065,glass,train,FSD50K,2.032,
273647,273647,glass,train,FSD50K,3.125,
274751,274751,glass,train,FSD50K,4.322,
275065,275065,glass,train,FSD50K,5.944,
276938,276938,glass,train,FSD50K,5.04,
276939,276939,glass,train,FSD50K,5.04,
27701,27701,glass,train,FSD50K,4.523,
278152,278152,glass,train,FSD50K,3.638,
30164,30164,glass,train,FSD50K,6.719,
30368,30368,glass,train,FSD50K,10.005,
319806,319806,glass,train,FSD50K,0.431,
319808,319808,glass,train,FSD50K,0.318,
320128,320128,glass,train,FSD50K,20.537,
321139,321139,glass,train,FSD50K,3.336,
321143,321143,glass,train,FSD50K,4.876,
321643,321643,glass,train,FSD50K,2.543,
322602,322602,glass,train,FSD50K,1.464,
323077,323077,glass,train,FSD50K,0.767,
324555,324555,glass,train,FSD50K,1.733,
324557,324557,glass,train,FSD50K,1.228,
324645,324645,glass,train,FSD50K,10.627,
326422,326422,glass,train,FSD50K,4.867,
327494,327494,glass,train,FSD50K,5.916,
327591,327591,glass,train,FSD50K,15.131,
32912,32912,glass,train,FSD50K,5.149,
331913,331913,glass,train,FSD50K,1.033,
331922,331922,glass,train,FSD50K,1.775,
331923,331923,glass,train,FSD50K,0.957,
331924,331924,glass,train,FSD50K,0.931,
331925,331925,glass,train,FSD50K,1.112,
331926,331926,glass,train,FSD50K,0.978,
331927,331927,glass,train,FSD50K,1.964,
344265,344265,glass,train,FSD50K,1.753,
344267,344267,glass,train,FSD50K,2.309,
344268,344268,glass,train,FSD50K,2.079,
344269,344269,glass,train,FSD50K,2.847,
344270,344270,glass,train,FSD50K,2.621,
344271,344271,glass,train,FSD50K,2.885,
344272,344272,glass,train,FSD50K,3.193,
347496,347496,glass,train,FSD50K,10.295,
348106,348106,glass,train,FSD50K,6.52,
349905,349905,glass,train,FSD50K,5.112,
350617,350617,glass,train,FSD50K,1.26,
352331,352331,glass,train,FSD50K,5.311,
353155,353155,glass,train,FSD50K,1.21,
353626,353626,glass,train,FSD50K,2.235,
353928,353928,glass,train,FSD50K,6.033,
359126,359126,glass,train,FSD50K,12.87,
360410,360410,glass,train,FSD50K,16.171,
360438,360438,glass,train,FSD50K,3.662,
36392,36392,glass,train,FSD50K,0.525,
366179,366179,glass,train,FSD50K,3.053,
367624,367624,glass,train,FSD50K,1.202,
367770,367770,glass,train,FSD50K,25.84,
368324,368324,glass,train,FSD50K,0.589,
368328,368328,glass,train,FSD50K,0.4,
368330,368330,glass,train,FSD50K,0.424,
368331,368331,glass,train,FSD50K,0.513,
368333,368333,glass,train,FSD50K,0.479,
368334,368334,glass,train,FSD50K,0.744,
368335,368335,glass,train,FSD50K,0.593,
368337,368337,glass,train,FSD50K,0.357,
368341,368341,glass,train,FSD50K,0.796,
368342,368342,glass,train,FSD50K,0.883,
368343,368343,glass,train,FSD50K,1.064,
368344,368344,glass,train,FSD50K,0.375,
368345,368345,glass,train,FSD50K,0.425,
368347,368347,glass,train,FSD50K,0.4,
368350,368350,glass,train,FSD50K,0.437,
368354,368354,glass,train,FSD50K,0.4,
368355,368355,glass,train,FSD50K,0.412,
368356,368356,glass,train,FSD50K,0.35,
368905,368905,glass,train,FSD50K,13.995,
368943,368943,glass,train,FSD50K,4.0,
368944,368944,glass,train,FSD50K,27.739,
369238,369238,glass,train,FSD50K,3.015,
371091,371091,glass,train,FSD50K,1.134,
371092,371092,glass,train,FSD50K,0.934,
371093,371093,glass,train,FSD50K,1.167,
371786,371786,glass,train,FSD50K,2.616,
372919,372919,glass,train,FSD50K,26.783,
377987,377987,glass,train,FSD50K,5.863,
378161,378161,glass,train,FSD50K,8.812,
378289,378289,glass,train,FSD50K,3.2,
378850,378850,glass,train,FSD50K,1.0,
379012,379012,glass,train,FSD50K,2.662,
379015,379015,glass,train,FSD50K,10.463,
380273,380273,glass,train,FSD50K,0.799,
380285,380285,glass,train,FSD50K,2.583,
380840,380840,glass,train,FSD50K,9.77,
383978,383978,glass,train,FSD50K,0.771,
383988,383988,glass,train,FSD50K,0.474,
387177,387177,glass,train,FSD50K,4.919,
387349,387349,glass,train,FSD50K,3.261,
389793,389793,glass,train,FSD50K,2.253,
389804,389804,glass,train,FSD50K,1.0,
390700,390700,glass,train,FSD50K,1.15,
390701,390701,glass,train,FSD50K,1.437,
390702,390702,glass,train,FSD50K,1.489,
390703,390703,glass,train,FSD50K,2.142,
390706,390706,glass,train,FSD50K,1.515,
390709,390709,glass,train,FSD50K,1.385,
390715,390715,glass,train,FSD50K,1.385,
390718,390718,glass,train,FSD50K,1.489,
390719,390719,glass,train,FSD50K,0.81,
390720,390720,glass,train,FSD50K,1.124,
390721,390721,glass,train,FSD50K,2.09,
390722,390722,glass,train,FSD50K,1.359,
390723,390723,glass,train,FSD50K,1.071,
390726,390726,glass,train,FSD50K,1.568,
390727,390727,glass,train,FSD50K,1.463,
390728,390728,glass,train,FSD50K,1.829,
390729,390729,glass,train,FSD50K,1.803,
39241,39241,glass,train,FSD50K,1.0,
39242,39242,glass,train,FSD50K,1.0,
39244,39244,glass,train,FSD50K,2.0,
393965,393965,glass,train,FSD50K,4.608,
396423,396423,glass,train,FSD50K,1.553,
396536,396536,glass,train,FSD50K,2.34,
397923,397923,glass,train,FSD50K,7.524,
401619,401619,glass,train,FSD50K,5.12,
406249,406249,glass,train,FSD50K,4.8,
406251,406251,glass,train,FSD50K,2.707,
406256,406256,glass,train,FSD50K,2.356,
406257,406257,glass,train,FSD50K,2.356,
408218,408218,glass,train,FSD50K,1.01,
408225,408225,glass,train,FSD50K,1.16,
412054,412054,glass,train,FSD50K,16.08,
41348,41348,glass,train,FSD50K,1.034,
420356,420356,glass,train,FSD50K,2.613,
426204,426204,glass,train,FSD50K,1.766,
426205,426205,glass,train,FSD50K,1.688,
42900,42900,glass,train,FSD50K,1.638,
42901,42901,glass,train,FSD50K,2.636,
42902,42902,glass,train,FSD50K,0.976,
42906,42906,glass,train,FSD50K,2.322,
42907,42907,glass,train,FSD50K,1.854,
434437,434437,glass,train,FSD50K,3.501,
434438,434438,glass,train,FSD50K,3.24,
434439,434439,glass,train,FSD50K,3.109,
434440,434440,glass,train,FSD50K,3.84,
434441,434441,glass,train,FSD50K,4.232,
434443,434443,glass,train,FSD50K,3.553,
434444,434444,glass,train,FSD50K,3.631,
434446,434446,glass,train,FSD50K,5.225,
434447,434447,glass,train,FSD50K,3.187,
434449,434449,glass,train,FSD50K,3.344,
434450,434450,glass,train,FSD50K,4.911,
434464,434464,glass,train,FSD50K,0.674,
47012,47012,glass,train,FSD50K,20.595,
47804,47804,glass,train,FSD50K,3.689,
62936,62936,glass,train,FSD50K,2.0,
62942,62942,glass,train,FSD50K,6.0,
63353,63353,glass,train,FSD50K,9.95,
65418,65418,glass,train,FSD50K,5.613,
65902,65902,glass,train,FSD50K,1.92,
65918,65918,glass,train,FSD50K,0.606,
66519,66519,glass,train,FSD50K,1.304,
66876,66876,glass,train,FSD50K,0.34,
68449,68449,glass,train,FSD50K,1.441,
68653,68653,glass,train,FSD50K,2.601,
68654,68654,glass,train,FSD50K,2.044,
68694,68694,glass,train,FSD50K,3.344,
71510,71510,glass,train,FSD50K,5.998,
71897,71897,glass,train,FSD50K,2.336,
71947,71947,glass,train,FSD50K,1.637,
72113,72113,glass,train,FSD50K,8.259,
75252,75252,glass,train,FSD50K,9.648,
84702,84702,glass,train,FSD50K,6.0,
84704,84704,glass,train,FSD50K,6.0,
84705,84705,glass,train,FSD50K,6.0,
85107,85107,glass,train,FSD50K,7.014,
85168,85168,glass,train,FSD50K,6.0,
85184,85184,glass,train,FSD50K,6.0,
88567,88567,glass,train,FSD50K,0.388,
88800,88800,glass,train,FSD50K,1.229,
1-88807-A-39.wav,88807,glass,train,ESC-50,5.0,
88808,88808,glass,train,FSD50K,1.0,
88809,88809,glass,train,FSD50K,0.908,
88811,88811,glass,train,FSD50K,1.942,
88820,88820,glass,train,FSD50K,1.299,
88821,88821,glass,train,FSD50K,0.912,
88822,88822,glass,train,FSD50K,1.264,
88859,88859,glass,train,FSD50K,0.897,
88862,88862,glass,train,FSD50K,0.942,
88866,88866,glass,train,FSD50K,1.037,
88870,88870,glass,train,FSD50K,1.008,
88872,88872,glass,train,FSD50K,1.442,
88876,88876,glass,train,FSD50K,1.084,
88881,88881,glass,train,FSD50K,0.4,
88884,88884,glass,train,FSD50K,0.931,
88886,88886,glass,train,FSD50K,0.979,
88891,88891,glass,train,FSD50K,0.928,
88892,88892,glass,train,FSD50K,2.983,
88893,88893,glass,train,FSD50K,2.422,
88895,88895,glass,train,FSD50K,1.192,
88898,88898,glass,train,FSD50K,1.798,
88900,88900,glass,train,FSD50K,1.227,
88903,88903,glass,train,FSD50K,0.96,
88917,88917,glass,train,FSD50K,1.326,
88920,88920,glass,train,FSD50K,0.832,
88921,88921,glass,train,FSD50K,1.195,
88922,88922,glass,train,FSD50K,1.099,
88923,88923,glass,train,FSD50K,0.361,
88924,88924,glass,train,FSD50K,1.332,
88925,88925,glass,train,FSD50K,1.016,
88926,88926,glass,train,FSD50K,1.56,
88927,88927,glass,train,FSD50K,1.728,
88928,88928,glass,train,FSD50K,0.47,
88933,88933,glass,train,FSD50K,1.152,
88935,88935,glass,train,FSD50K,0.761,
88936,88936,glass,train,FSD50K,1.248,
88937,88937,glass,train,FSD50K,1.108,
88942,88942,glass,train,FSD50K,0.674,
88944,88944,glass,train,FSD50K,0.939,
88945,88945,glass,train,FSD50K,0.978,
88948,88948,glass,train,FSD50K,1.675,
88949,88949,glass,train,FSD50K,0.854,
88950,88950,glass,train,FSD50K,1.418,
88969,88969,glass,train,FSD50K,1.284,
88975,88975,glass,train,FSD50K,5.404,
88976,88976,glass,train,FSD50K,3.334,
89805,89805,glass,train,FSD50K,0.337,
89809,89809,glass,train,FSD50K,0.454,
89811,89811,glass,train,FSD50K,0.919,
89812,89812,glass,train,FSD50K,0.394,
89813,89813,glass,train,FSD50K,3.131,
89825,89825,glass,train,FSD50K,3.367,
89834,89834,glass,train,FSD50K,5.307,
89860,89860,glass,train,FSD50K,1.14,
89876,89876,glass,train,FSD50K,0.814,
89884,89884,glass,train,FSD50K,3.55,
89886,89886,glass,train,FSD50K,8.006,
89887,89887,glass,train,FSD50K,0.503,
89889,89889,glass,train,FSD50K,0.645,
89894,89894,glass,train,FSD50K,1.477,
89895,89895,glass,train,FSD50K,1.599,
89900,89900,glass,train,FSD50K,1.442,
89901,89901,glass,train,FSD50K,1.531,
89902,89902,glass,train,FSD50K,1.168,
89905,89905,glass,train,FSD50K,0.611,
9164,9164,glass,train,FSD50K,21.026,
92019,92019,glass,train,FSD50K,7.308,
9205,9205,glass,train,FSD50K,0.4,
9206,9206,glass,train,FSD50K,0.777,
92643,92643,glass,train,FSD50K,8.307,
92644,92644,glass,train,FSD50K,23.119,
93299,93299,glass,train,FSD50K,1.905,
93449,93449,glass,train,FSD50K,1.922,
93964,93964,glass,train,FSD50K,21.488,
94987,94987,glass,train,FSD50K,22.779,
95078,95078,glass,train,FSD50K,6.347,
102437,102437,scream,test,FSD50K,4.733,
107032,107032,scream,test,FSD50K,7.611,
116163,116163,scream,test,FSD50K,3.898,
118521,118521,scream,test,FSD50K,2.795,
123747,123747,scream,test,FSD50K,4.4,
123748,123748,scream,test,FSD50K,2.916,
132106,132106,scream,test,FSD50K,2.487,
132828,132828,scream,test,FSD50K,6.0,
13797,13797,scream,test,FSD50K,1.117,
156510,156510,scream,test,FSD50K,6.617,
156901,156901,scream,test,FSD50K,2.577,
159459,159459,scream,test,FSD50K,6.043,
159460,159460,scream,test,FSD50K,4.046,
168419,168419,scream,test,FSD50K,14.318,
17081,17081,scream,test,FSD50K,20.542,
171765,171765,scream,test,FSD50K,2.398,
173088,173088,scream,test,FSD50K,5.413,
178313,178313,scream,test,FSD50K,3.402,
179352,179352,scream,test,FSD50K,4.258,
181597,181597,scream,test,FSD50K,26.383,
187762,187762,scream,test,FSD50K,1.326,
191088,191088,scream,test,FSD50K,24.499,
195178,195178,scream,test,FSD50K,1.442,
196128,196128,scream,test,FSD50K,5.186,
197417,197417,scream,test,FSD50K,14.96,
202037,202037,scream,test,FSD50K,1.424,
203594,203594,scream,test,FSD50K,0.974,
205732,205732,scream,test,FSD50K,5.678,
205734,205734,scream,test,FSD50K,4.519,
205735,205735,scream,test,FSD50K,4.172,
205740,205740,scream,test,FSD50K,3.361,
210734,210734,scream,test,FSD50K,7.634,
210995,210995,scream,test,FSD50K,11.834,
212710,212710,scream,test,FSD50K,3.418,
213565,213565,scream,test,FSD50K,10.201,
218055,218055,scream,test,FSD50K,8.542,
218999,218999,scream,test,FSD50K,26.724,
219647,219647,scream,test,FSD50K,1.688,
219685,219685,scream,test,FSD50K,2.05,
219693,219693,scream,test,FSD50K,1.963,
219724,219724,scream,test,FSD50K,5.917,
219856,219856,scream,test,FSD50K,1.196,
219867,219867,scream,test,FSD50K,1.684,
220045,220045,scream,test,FSD50K,2.598,
220049,220049,scream,test,FSD50K,2.039,
220306,220306,scream,test,FSD50K,2.288,
220307,220307,scream,test,FSD50K,1.103,
220311,220311,scream,test,FSD50K,1.359,
220312,220312,scream,test,FSD50K,2.856,
220646,220646,scream,test,FSD50K,1.396,
220694,220694,scream,test,FSD50K,2.76,
221548,221548,scream,test,FSD50K,2.344,
221670,221670,scream,test,FSD50K,2.621,
222648,222648,scream,test,FSD50K,2.43,
222669,222669,scream,test,FSD50K,1.669,
222672,222672,scream,test,FSD50K,0.833,
222674,222674,scream,test,FSD50K,1.003,
233068,233068,scream,test,FSD50K,24.482,
235591,235591,scream,test,FSD50K,3.37,
235595,235595,scream,test,FSD50K,2.369,
238204,238204,scream,test,FSD50K,9.142,
242498,242498,scream,test,FSD50K,24.752,
243376,243376,scream,test,FSD50K,3.408,
243380,243380,scream,test,FSD50K,2.856,
249745,249745,scream,test,FSD50K,6.68,
250380,250380,scream,test,FSD50K,7.733,
25713,25713,scream,test,FSD50K,4.987,
257691,257691,scream,test,FSD50K,2.512,
26275,26275,scream,test,FSD50K,15.627,
264918,264918,scream,test,FSD50K,9.521,
26720,26720,scream,test,FSD50K,12.563,
271242,271242,scream,test,FSD50K,1.2,
272410,272410,scream,test,FSD50K,6.009,
273309,273309,scream,test,FSD50K,1.092,
30988,30988,scream,test,FSD50K,3.5,
31000,31000,scream,test,FSD50K,4.5,
31002,31002,scream,test,FSD50K,1.5,
31635,31635,scream,test,FSD50K,2.625,
321230,321230,scream,test,FSD50K,3.253,
321783,321783,scream,test,FSD50K,27.174,
321785,321785,scream,test,FSD50K,23.947,
328003,328003,scream,test,FSD50K,3.599,
328813,328813,scream,test,FSD50K,3.839,
328814,328814,scream,test,FSD50K,3.839,
328842,328842,scream,test,FSD50K,7.416,
32983,32983,scream,test,FSD50K,12.347,
32984,32984,scream,test,FSD50K,11.819,
330854,330854,scream,test,FSD50K,2.0,
330856,330856,scream,test,FSD50K,1.5,
331907,331907,scream,test,FSD50K,23.731,
332451,332451,scream,test,FSD50K,2.74,
333360,333360,scream,test,FSD50K,5.172,
336841,336841,scream,test,FSD50K,5.759,
337102,337102,scream,test,FSD50K,2.039,
338934,338934,scream,test,FSD50K,4.59,
338936,338936,scream,test,FSD50K,4.59,
338938,338938,scream,test,FSD50K,4.59,
338939,338939,scream,test,FSD50K,4.59,
340363,340363,scream,test,FSD50K,1.614,
340366,340366,scream,test,FSD50K,4.215,
340889,340889,scream,test,FSD50K,0.743,
340940,340940,scream,test,FSD50K,3.158,
343169,343169,scream,test,FSD50K,4.819,
343771,343771,scream,test,FSD50K,5.245,
345933,345933,scream,test,FSD50K,1.33,
346220,346220,scream,test,FSD50K,9.845,
348310,348310,scream,test,FSD50K,1.134,
350745,350745,scream,test,FSD50K,24.104,
351598,351598,scream,test,FSD50K,8.141,
353086,353086,scream,test,FSD50K,2.803,
353103,353103,scream,test,FSD50K,0.698,
353104,353104,scream,test,FSD50K,1.775,
353135,353135,scream,test,FSD50K,5.074,
353138,353138,scream,test,FSD50K,6.003,
353139,353139,scream,test,FSD50K,7.326,
355063,355063,scream,test,FSD50K,7.823,
355741,355741,scream,test,FSD50K,13.781,
360465,360465,scream,test,FSD50K,1.359,
360851,360851,scream,test,FSD50K,1.105,
367307,367307,scream,test,FSD50K,1.252,
368456,368456,scream,test,FSD50K,15.21,
370136,370136,scream,test,FSD50K,5.202,
376638,376638,scream,test,FSD50K,7.728,
381943,381943,scream,test,FSD50K,1.0,
381944,381944,scream,test,FSD50K,0.988,
381951,381951,scream,test,FSD50K,4.232,
382589,382589,scream,test,FSD50K,10.684,
382989,382989,scream,test,FSD50K,1.248,
382991,382991,scream,test,FSD50K,1.416,
386055,386055,scream,test,FSD50K,2.222,
39066,39066,scream,test,FSD50K,3.693,
391293,391293,scream,test,FSD50K,9.043,
395828,395828,scream,test,FSD50K,0.875,
398007,398007,scream,test,FSD50K,2.762,
400182,400182,scream,test,FSD50K,2.201,
400183,400183,scream,test,FSD50K,1.543,
402555,402555,scream,test,FSD50K,10.387,
402861,402861,scream,test,FSD50K,1.549,
406088,406088,scream,test,FSD50K,2.632,
406504,406504,scream,test,FSD50K,7.517,
406843,406843,scream,test,FSD50K,0.939,
41328,41328,scream,test,FSD50K,14.118,
415026,415026,scream,test,FSD50K,22.523,
415341,415341,scream,test,FSD50K,0.492,
415352,415352,scream,test,FSD50K,4.821,
415353,415353,scream,test,FSD50K,1.776,
415354,415354,scream,test,FSD50K,5.601,
415995,415995,scream,test,FSD50K,19.785,
416507,416507,scream,test,FSD50K,1.538,
416537,416537,scream,test,FSD50K,1.184,
416538,416538,scream,test,FSD50K,0.726,
416545,416545,scream,test,FSD50K,1.087,
416840,416840,scream,test,FSD50K,1.084,
418786,418786,scream,test,FSD50K,15.726,
420015,420015,scream,test,FSD50K,2.874,
420018,420018,scream,test,FSD50K,2.437,
421832,421832,scream,test,FSD50K,4.32,
424739,424739,scream,test,FSD50K,23.313,
426195,426195,scream,test,FSD50K,2.353,
428668,428668,scream,test,FSD50K,1.013,
433735,433735,scream,test,FSD50K,16.144,
44261,44261,scream,test,FSD50K,0.934,
45603,45603,scream,test,FSD50K,0.512,
45604,45604,scream,test,FSD50K,0.488,
45605,45605,scream,test,FSD50K,0.436,
47874,47874,scream,test,FSD50K,4.788,
48052,48052,scream,test,FSD50K,8.886,
49020,49020,scream,test,FSD50K,5.164,
50156,50156,scream,test,FSD50K,3.76,
50178,50178,scream,test,FSD50K,2.848,
50179,50179,scream,test,FSD50K,2.986,
50180,50180,scream,test,FSD50K,2.011,
50181,50181,scream,test,FSD50K,2.128,
57181,57181,scream,test,FSD50K,4.035,
59586,59586,scream,test,FSD50K,27.063,
59599,59599,scream,test,FSD50K,3.031,
60167,60167,scream,test,FSD50K,8.542,
61503,61503,scream,test,FSD50K,27.877,
61504,61504,scream,test,FSD50K,15.907,
71139,71139,scream,test,FSD50K,4.527,
72950,72950,scream,test,FSD50K,0.977,
77148,77148,scream,test,FSD50K,1.829,
82418,82418,scream,test,FSD50K,3.12,
82420,82420,scream,test,FSD50K,7.08,
84353,84353,scream,test,FSD50K,1.732,
84359,84359,scream,test,FSD50K,22.083,
86346,86346,scream,test,FSD50K,17.644,
88447,88447,scream,test,FSD50K,1.982,
90790,90790,scream,test,FSD50K,1.322,
95930,95930,scream,test,FSD50K,2.535,
96825,96825,scream,test,FSD50K,7.688,
100896,100896,scream,train,FSD50K,1.2,
104028,104028,scream,train,FSD50K,3.0,
104029,104029,scream,train,FSD50K,2.625,
104030,104030,scream,train,FSD50K,5.0,
104031,104031,scream,train,FSD50K,5.0,
104032,104032,scream,train,FSD50K,5.25,
104033,104033,scream,train,FSD50K,8.532,
104035,104035,scream,train,FSD50K,6.399,
104038,104038,scream,train,FSD50K,6.932,
108049,108049,scream,train,FSD50K,1.878,
110139,110139,scream,train,FSD50K,1.425,
110140,110140,scream,train,FSD50K,0.951,
110141,110141,scream,train,FSD50K,4.227,
110142,110142,scream,train,FSD50K,8.371,
112270,112270,scream,train,FSD50K,9.744,
124800,124800,scream,train,FSD50K,101.808,
124805,124805,scream,train,FSD50K,4.0,
125130,125130,scream,train,FSD50K,1.847,
125131,125131,scream,train,FSD50K,1.847,
127004,127004,scream,train,FSD50K,10.933,
131709,131709,scream,train,FSD50K,8.134,
134021,134021,scream,train,FSD50K,2.754,
134696,134696,scream,train,FSD50K,1.521,
135799,135799,scream,train,FSD50K,1.123,
139086,139086,scream,train,FSD50K,4.807,
139087,139087,scream,train,FSD50K,6.087,
140342,140342,scream,train,FSD50K,29.751,
140344,140344,scream,train,FSD50K,18.141,
144337,144337,scream,train,FSD50K,1.841,
144338,144338,scream,train,FSD50K,1.445,
144435,144435,scream,train,FSD50K,3.495,
145801,145801,scream,train,FSD50K,3.173,
149825,149825,scream,train,FSD50K,3.408,
149919,149919,scream,train,FSD50K,12.603,
157018,157018,scream,train,FSD50K,1.752,
160743,160743,scream,train,FSD50K,13.874,
16086,16086,scream,train,FSD50K,6.13,
161340,161340,scream,train,FSD50K,0.75,
161358,161358,scream,train,FSD50K,0.993,
161360,161360,scream,train,FSD50K,0.81,
161369,161369,scream,train,FSD50K,1.568,
161370,161370,scream,train,FSD50K,1.071,
161371,161371,scream,train,FSD50K,0.941,
161967,161967,scream,train,FSD50K,2.191,
163728,163728,scream,train,FSD50K,1.427,
163729,163729,scream,train,FSD50K,6.36,
165596,165596,scream,train,FSD50K,17.755,
165898,165898,scream,train,FSD50K,2.461,
166154,166154,scream,train,FSD50K,3.561,
166157,166157,scream,train,FSD50K,4.367,
166619,166619,scream,train,FSD50K,0.678,
166621,166621,scream,train,FSD50K,2.016,
166623,166623,scream,train,FSD50K,4.758,
166943,166943,scream,train,FSD50K,8.915,
167227,167227,scream,train,FSD50K,18.274,
168688,168688,scream,train,FSD50K,15.249,
168725,168725,scream,train,FSD50K,1.405,
168777,168777,scream,train,FSD50K,2.237,
169628,169628,scream,train,FSD50K,6.6,
169810,169810,scream,train,FSD50K,7.07,
169811,169811,scream,train,FSD50K,1.971,
173070,173070,scream,train,FSD50K,8.0,
175385,175385,scream,train,FSD50K,2.688,
175389,175389,scream,train,FSD50K,6.09,
17602,17602,scream,train,FSD50K,18.843,
17603,17603,scream,train,FSD50K,25.245,
17643,17643,scream,train,FSD50K,2.846,
178105,178105,scream,train,FSD50K,8.0,
178410,178410,scream,train,FSD50K,3.653,
178849,178849,scream,train,FSD50K,7.431,
179313,179313,scream,train,FSD50K,5.347,
179315,179315,scream,train,FSD50K,3.199,
179317,179317,scream,train,FSD50K,7.662,
179319,179319,scream,train,FSD50K,4.35,
179321,179321,scream,train,FSD50K,4.471,
179332,179332,scream,train,FSD50K,3.269,
180299,180299,scream,train,FSD50K,5.051,
180300,180300,scream,train,FSD50K,3.914,
180301,180301,scream,train,FSD50K,5.703,
180302,180302,scream,train,FSD50K,4.222,
180305,180305,scream,train,FSD50K,4.777,
180307,180307,scream,train,FSD50K,5.594,
180309,180309,scream,train,FSD50K,2.888,
180310,180310,scream,train,FSD50K,1.986,
180313,180313,scream,train,FSD50K,4.209,
180315,180315,scream,train,FSD50K,4.312,
180341,180341,scream,train,FSD50K,1.046,
180344,180344,scream,train,FSD50K,0.724,
180348,180348,scream,train,FSD50K,6.674,
180350,180350,scream,train,FSD50K,1.466,
181347,181347,scream,train,FSD50K,8.058,
182924,182924,scream,train,FSD50K,0.54,
184373,184373,scream,train,FSD50K,2.725,
18593,18593,scream,train,FSD50K,21.185,
187294,187294,scream,train,FSD50K,19.318,
187308,187308,scream,train,FSD50K,5.316,
187359,187359,scream,train,FSD50K,1.921,
187793,187793,scream,train,FSD50K,2.325,
188488,188488,scream,train,FSD50K,2.942,
188489,188489,scream,train,FSD50K,2.902,
188490,188490,scream,train,FSD50K,3.009,
19188,19188,scream,train,FSD50K,1.077,
191944,191944,scream,train,FSD50K,22.254,
192133,192133,scream,train,FSD50K,23.552,
194813,194813,scream,train,FSD50K,21.585,
